uts,utc_time,artist,artist_mbid,album,album_mbid,track,track_mbid
"1708773045","24 Feb 2024, 11:10","RJD2","1a120ec5-35b3-4f3e-aa49-7201550d9feb","Dead Ringer","","Ghostwriter","18d1ddb0-c924-4e8e-a914-0786e7f93f69"
"1708772737","24 Feb 2024, 11:05","Portishead","8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11","Dummy","00163fb1-5ab7-4fec-b0dd-a915e2722340","Roads","60b98f9d-38d0-4067-841e-baef87f8afd4"
"1708772316","24 Feb 2024, 10:58","Fink","aa1d542d-11c6-4bf3-8219-28a781de29ea","Hard Believer","3b4440e7-7eaa-4c5f-a5a4-405bcd60ca44","Pilgrim","33b44f1c-a5cb-4a46-8392-69d145ad4987"
"1708772051","24 Feb 2024, 10:54","RJD2","1a120ec5-35b3-4f3e-aa49-7201550d9feb","Dead Ringer","","Smoke & Mirrors","0c670311-50d2-4a8e-9967-b66f645194df"
"1708771776","24 Feb 2024, 10:49","Portishead","8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11","Third","064fa38d-810d-4a8a-a6a4-55d6fd1da34b","The Rip","bf35f535-5731-4c0b-9a48-7b797fe7bfdf"
"1708771508","24 Feb 2024, 10:45","Kyuss","ea0f2a37-7007-4217-a812-396227f5013a","Blues for the Red Sun","42869337-4390-39af-899e-c585daef89a4","Green Machine","32f9ce50-0d0d-428e-8e82-4168e908a8f4"
"1708771226","24 Feb 2024, 10:40","Kyuss","ea0f2a37-7007-4217-a812-396227f5013a","Blues for the Red Sun","42869337-4390-39af-899e-c585daef89a4","Thumb","10f3f792-12aa-340c-8304-bb1c0713b995"
"1708771092","24 Feb 2024, 10:38","Kyuss","","Black Jeweler","","If Only Everything (Gamma Ray 7"")",""
"1708770935","24 Feb 2024, 10:35","Kyuss","ea0f2a37-7007-4217-a812-396227f5013a","... And the Circus Leaves Town","","Tangy Zizzle","2244ad4f-aa9b-4de4-af02-1bd0f3aba500"
"1708770656","24 Feb 2024, 10:30","Kyuss","ea0f2a37-7007-4217-a812-396227f5013a","... And the Circus Leaves Town","","Jumbo Blimp Jumbo","44eb80c5-291f-4d79-8151-495ea7b74f01"
"1708770320","24 Feb 2024, 10:25","Kyuss","ea0f2a37-7007-4217-a812-396227f5013a","... And the Circus Leaves Town","","El Rodeo","81737dcf-6622-496f-b41b-03c11c5e1f3b"
"1708770007","24 Feb 2024, 10:20","Kyuss","ea0f2a37-7007-4217-a812-396227f5013a","... And the Circus Leaves Town","","Phototropic","20254ba4-ad8d-41f8-949c-6f0554aa6ce7"
"1708769765","24 Feb 2024, 10:16","Kyuss","ea0f2a37-7007-4217-a812-396227f5013a","... And the Circus Leaves Town","","Gloria Lewis","d8bd1057-eadd-42dc-9d2b-5ebe64e15087"
"1708769597","24 Feb 2024, 10:13","Kyuss","ea0f2a37-7007-4217-a812-396227f5013a","... And the Circus Leaves Town","","Thee Ol' Boozeroony","001e9724-d62d-4bc2-bdf1-1d84f558017f"
"1708769386","24 Feb 2024, 10:09","Kyuss","ea0f2a37-7007-4217-a812-396227f5013a","... And the Circus Leaves Town","","One Inch Man","26c0ce81-b308-4f0f-8291-cda9e320c6e2"
"1708769246","24 Feb 2024, 10:07","Kyuss","ea0f2a37-7007-4217-a812-396227f5013a","... And the Circus Leaves Town","","Hurricane","374c9514-3fef-4e28-a86a-ad935124cdda"
"1708768944","24 Feb 2024, 10:02","Whiskeytown","fdb40275-50df-4894-8481-573e86956e81","Pneumonia","59352c47-9c0a-4b53-a8a3-784813c3e718","Under Your Breath","2056dfb7-aaa9-3b61-93a6-2bc1c16364e7"
"1708768699","24 Feb 2024, 09:58","Whiskeytown","fdb40275-50df-4894-8481-573e86956e81","Pneumonia","59352c47-9c0a-4b53-a8a3-784813c3e718","Sit And Listen To The Rain","a6729e4e-7167-3907-83bd-b5af7b3fd1ed"
"1708768498","24 Feb 2024, 09:54","Whiskeytown","fdb40275-50df-4894-8481-573e86956e81","Pneumonia","59352c47-9c0a-4b53-a8a3-784813c3e718","Don't Be Sad","16728e5b-561e-3e13-a436-e2f3b18a6218"
"1708768290","24 Feb 2024, 09:51","Whiskeytown","fdb40275-50df-4894-8481-573e86956e81","Pneumonia","59352c47-9c0a-4b53-a8a3-784813c3e718","Reason To Lie","76656cf6-7cc8-3248-b2e6-86dc35a87b75"
"1708768109","24 Feb 2024, 09:48","Whiskeytown","fdb40275-50df-4894-8481-573e86956e81","Pneumonia","59352c47-9c0a-4b53-a8a3-784813c3e718","Jacksonville Skyline","3129b151-6abe-3e0a-9bb1-ebdabc085d6d"
"1708767701","24 Feb 2024, 09:41","Songs: Ohia","1305bd7e-27ef-4236-ae87-0a7d435234ca","The Lioness","2c3a5aca-26e7-4ab5-84be-9618750ad687","Being In Love","0551b8f3-ec75-3242-8862-88f7710c9824"
"1708767330","24 Feb 2024, 09:35","The Black Heart Procession","fd0f1d5f-5d8c-4fcd-9d3c-0c9f20cddc08","Amore del Tropico","25e09e99-26cb-4414-9b58-b8f99883551a","A Cry for Love","3b231c2e-fa93-340d-879b-0befcb9f729c"
"1708766919","24 Feb 2024, 09:28","16 Horsepower","9a22fc7b-ad7f-4c70-9e0f-4d40cd7562cd","Folklore","079c3bad-73da-4b21-b249-420996584cbe","Outlaw Song","18fc2b04-c6a6-40e0-b1df-fad194a97aee"
"1708766667","24 Feb 2024, 09:24","The Black Heart Procession","fd0f1d5f-5d8c-4fcd-9d3c-0c9f20cddc08","2","7b95aa69-1158-4688-b945-8b74cde16411","Your Church Is Red","46398119-5f12-4a62-ae23-b4d2f8dfec09"
"1708766353","24 Feb 2024, 09:19","Woven Hand","","Blush","b43d4f67-c0e6-483f-8ae9-565ff6bd0745","Cripplegate (Standing On Glass)","1552753b-211b-400e-845a-5483ed73278b"
"1708766045","24 Feb 2024, 09:14","Dirty Three","af8bb921-4d67-4f0d-ba17-6215315f92e4","Ocean Songs","0db0f38d-61cd-402e-af98-bbc1428e82f1","The Restless Waves","181d8a5e-6f92-33c0-b070-97707198d35c"
"1708765733","24 Feb 2024, 09:08","Grandaddy","9d4c4835-c71a-4647-a4fc-263e26832cd0","Under The Western Freeway","17e6bcf0-d282-40da-9018-6d7742a885fe","Everything Beautiful Is Far Away","02511833-4368-3227-856e-abdf92d0844b"
"1708765560","24 Feb 2024, 09:06","The Black Heart Procession","fd0f1d5f-5d8c-4fcd-9d3c-0c9f20cddc08","Amore del Tropico","25e09e99-26cb-4414-9b58-b8f99883551a","Did You Wonder","1e1aaf84-d0da-4674-95b0-f4ff2708a1d4"
"1708765317","24 Feb 2024, 09:01","Shellac","604f273a-d3c1-4b5b-ab83-99541f9368ea","At Action Park","13cb27a3-a149-4aa3-93e3-47b2cc6e0ab7","Dog and Pony Show","3baf4052-1405-41c8-8eb0-46d0cfb6b4c6"
"1708764995","24 Feb 2024, 08:56","Blonde Redhead","6821bf3f-5d5b-4b0f-8fa4-79d2ab2d9219","Melody of Certain Damaged Lemons","7b3c2d6a-56a4-447f-b23f-bd7bea467fe3","A Cure","286601fb-a0e0-46da-8cf7-0cb7ed94deb8"
"1708764616","24 Feb 2024, 08:50","Woven Hand","","Mosaic","773bc35c-77b5-4f84-b035-3c06fd8b5bad","Winter Shaker","20e34357-9a61-3d26-a138-ea11c2afc57c"
"1708764328","24 Feb 2024, 08:45","Woven Hand","","Mosaic","773bc35c-77b5-4f84-b035-3c06fd8b5bad","Winter Shaker","20e34357-9a61-3d26-a138-ea11c2afc57c"
"1708764120","24 Feb 2024, 08:42","The Black Heart Procession","fd0f1d5f-5d8c-4fcd-9d3c-0c9f20cddc08","2","7b95aa69-1158-4688-b945-8b74cde16411","It's a Crime I Never Told You About the Diamonds in Your Eyes","5b70c843-a4c6-4d16-913e-c18407f798b7"
"1708763656","24 Feb 2024, 08:34","Mary Gauthier","1efadc05-01b5-4a39-9c6f-da5c975276dd","Mercy Now","6903fcb9-4359-49d8-ad31-73a97296b710","Wheel Inside The Wheel","2d1a4732-6ffa-3825-b5d3-bb285f4594b7"
"1708763305","24 Feb 2024, 08:28","Mary Gauthier","1efadc05-01b5-4a39-9c6f-da5c975276dd","Mercy Now","6903fcb9-4359-49d8-ad31-73a97296b710","Mercy Now","a9687bb5-e7fb-4751-916f-46339d396ba3"
"1708762044","24 Feb 2024, 08:07","Slowmosa","","Rice","","Rice",""
"1708689256","23 Feb 2024, 11:54","Nouvelle Vague","b017a7ae-e5ee-4675-bb13-c83346134971","Nouvelle Vague","154f7008-efe8-3435-b3a1-4e39f163bb5d","Too Drunk to Fuck","08479c17-e250-35e4-bbcd-ae2e4ff92795"
"1708689052","23 Feb 2024, 11:50","Portishead","8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11","Third","064fa38d-810d-4a8a-a6a4-55d6fd1da34b","Nylon Smile","0d0063ab-1bf9-3a1a-a5da-4e5f7c120d71"
"1708688735","23 Feb 2024, 11:45","RJD2","1a120ec5-35b3-4f3e-aa49-7201550d9feb","Dead Ringer","","Ghostwriter","18d1ddb0-c924-4e8e-a914-0786e7f93f69"
"1708688427","23 Feb 2024, 11:40","Portishead","8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11","Dummy","00163fb1-5ab7-4fec-b0dd-a915e2722340","Roads","60b98f9d-38d0-4067-841e-baef87f8afd4"
"1708688006","23 Feb 2024, 11:33","Fink","aa1d542d-11c6-4bf3-8219-28a781de29ea","Hard Believer","3b4440e7-7eaa-4c5f-a5a4-405bcd60ca44","Pilgrim","33b44f1c-a5cb-4a46-8392-69d145ad4987"
"1708687742","23 Feb 2024, 11:29","RJD2","1a120ec5-35b3-4f3e-aa49-7201550d9feb","Dead Ringer","","Smoke & Mirrors","0c670311-50d2-4a8e-9967-b66f645194df"
"1708687467","23 Feb 2024, 11:24","Portishead","8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11","Third","064fa38d-810d-4a8a-a6a4-55d6fd1da34b","The Rip","bf35f535-5731-4c0b-9a48-7b797fe7bfdf"
"1708687157","23 Feb 2024, 11:19","Fink","aa1d542d-11c6-4bf3-8219-28a781de29ea","Hard Believer","3b4440e7-7eaa-4c5f-a5a4-405bcd60ca44","Looking Too Closely","f964e6b6-82b0-4995-93eb-e132f89ea73c"
"1708686740","23 Feb 2024, 11:12","Slowmosa","","Ricce","","Rice",""
"1708685007","23 Feb 2024, 10:43","Slomosa","262c9855-aa44-40f4-a275-cb425c074513","Slomosa","e8a8cb58-56ff-4fcf-9519-f7ef64193a4d","On and Beyond","771425cd-9a21-43bc-b349-016f888769d1"
"1708684739","23 Feb 2024, 10:38","Slomosa","262c9855-aa44-40f4-a275-cb425c074513","Slomosa","e8a8cb58-56ff-4fcf-9519-f7ef64193a4d","Estonia","372cb5e5-e504-421f-b778-602b53b9f3c2"
"1708684501","23 Feb 2024, 10:35","Slomosa","262c9855-aa44-40f4-a275-cb425c074513","Slomosa","e8a8cb58-56ff-4fcf-9519-f7ef64193a4d","Just to Be","a2cd0f1a-d3f8-47bd-93c4-c246e601c630"
"1708684109","23 Feb 2024, 10:28","Slomosa","262c9855-aa44-40f4-a275-cb425c074513","Slomosa","e8a8cb58-56ff-4fcf-9519-f7ef64193a4d","Scavengers","1495420a-c748-49a8-9b76-d5c7bd8a09e4"
"1708683816","23 Feb 2024, 10:23","Slomosa","","Slomosa","e8a8cb58-56ff-4fcf-9519-f7ef64193a4d","In My Mind’s Desert",""
"1708683579","23 Feb 2024, 10:19","Slomosa","262c9855-aa44-40f4-a275-cb425c074513","Slomosa","e8a8cb58-56ff-4fcf-9519-f7ef64193a4d","There Is Nothing New under the Sun","f61f08f2-1524-4307-8054-fa25070b9a88"
"1708683412","23 Feb 2024, 10:16","Slomosa","262c9855-aa44-40f4-a275-cb425c074513","Slomosa","e8a8cb58-56ff-4fcf-9519-f7ef64193a4d","Kevin","d946d99f-dd3e-4898-a8be-7a913da08917"
"1708683114","23 Feb 2024, 10:11","Slomosa","262c9855-aa44-40f4-a275-cb425c074513","Slomosa","e8a8cb58-56ff-4fcf-9519-f7ef64193a4d","Horses","69409534-9445-4056-b0e8-dfdc5410816c"
"1708682652","23 Feb 2024, 10:04","Miles Davis","561d854a-6a28-4aa7-8c99-323e6ce46c2a","The Man With The Horn","05fe2c03-c2a8-3fbd-b605-4d0f356d4817","Fat Time","732eca25-d261-421a-9342-a516b5c73edf"
"1708682298","23 Feb 2024, 09:58","Fuck Buttons","f4640b20-b76b-40d3-9ffc-a38b6718b273","Colours Move","1f4ab943-d268-41f0-bada-cb3856f1f40e","Sweet Love for Planet Earth (Andrew Weatherall Remix)","2d66a8ca-5d30-3bae-ba0c-89324ac1bd7b"
"1708682113","23 Feb 2024, 09:55","Alela Diane","8682866a-4f7a-43f5-83b2-06eabd0f2d4c","The Pirate's Gospel (Deluxe Edition)","","Gypsy Eyes",""
"1708681861","23 Feb 2024, 09:51","Gravenhurst","76079f5d-0166-48bc-8a8c-1998e1e316e2","Black Holes in the Sand","5848692a-d0d5-44b7-9572-e990e478bfc8","Diane","22740e87-ce20-341d-88de-d19b7f694ac1"
"1708681584","23 Feb 2024, 09:46","Low","92de643f-fa8f-4e68-b627-4376711b7b33","Things We Lost In the Fire","0bf1068c-d893-3ede-8f7e-bd051715d0cb","Sunflower","72fab1e7-5611-3218-8bdd-e2f699058a0a"
"1708681326","23 Feb 2024, 09:42","M. Ward","655b3e5b-09e4-45dd-941c-6fa3fc12521b","End of Amnesia","0196a9ed-4901-48d9-91bf-5e1b7473e7cd","Carolina","2630fa7f-2d9b-30c2-93c9-fa5e3c66c93b"
"1708679405","23 Feb 2024, 09:10","Gravenhurst","76079f5d-0166-48bc-8a8c-1998e1e316e2","Black Holes in the Sand","5848692a-d0d5-44b7-9572-e990e478bfc8","Black Holes in the Sand","086587b4-9a52-3d69-a0ce-165a74171e2d"
"1708678999","23 Feb 2024, 09:03","Slomosa","262c9855-aa44-40f4-a275-cb425c074513","Rice - Single","","Rice",""
"1708678744","23 Feb 2024, 08:59","Melvins","","Tarantula Heart","1e7be5ea-8b4b-462c-88bc-217848572b38","Working the Ditch","b80d36c5-7332-4ff5-9a84-a27f4808a4ec"
"1708678540","23 Feb 2024, 08:55","The Veils","c3bf5aee-646e-4030-9ab4-d1fbd4947a97","Total Depravity","756d36ab-91ac-4c60-bad7-140d30578cb1","In The Blood","4fb5fdd6-10b2-425f-859a-8781418854d5"
"1708678345","23 Feb 2024, 08:52","The Veils","c3bf5aee-646e-4030-9ab4-d1fbd4947a97","Total Depravity","756d36ab-91ac-4c60-bad7-140d30578cb1","Here Come the Dead","45ff5b34-6eed-4e29-9f18-1382c8231b04"
"1708678072","23 Feb 2024, 08:47","The Veils","c3bf5aee-646e-4030-9ab4-d1fbd4947a97","Total Depravity","756d36ab-91ac-4c60-bad7-140d30578cb1","Swimming with the Crocodiles","4bb0830c-78e4-403b-a9dc-887c8b163f93"
"1708677826","23 Feb 2024, 08:43","The Veils","c3bf5aee-646e-4030-9ab4-d1fbd4947a97","Total Depravity","756d36ab-91ac-4c60-bad7-140d30578cb1","King of Chrome","bea89d1a-7e5c-49ce-bdf5-e315043f65c2"
"1708677629","23 Feb 2024, 08:40","The Veils","c3bf5aee-646e-4030-9ab4-d1fbd4947a97","Total Depravity","756d36ab-91ac-4c60-bad7-140d30578cb1","Low Lays the Devil","0977057c-4239-42f5-b41e-4c7d0148e757"
"1708677392","23 Feb 2024, 08:36","The Veils","c3bf5aee-646e-4030-9ab4-d1fbd4947a97","Total Depravity","756d36ab-91ac-4c60-bad7-140d30578cb1","A Bit on the Side","386fa6ea-3982-42fb-85ef-c2731c175ea9"
"1708677208","23 Feb 2024, 08:33","The Veils","c3bf5aee-646e-4030-9ab4-d1fbd4947a97","Total Depravity","756d36ab-91ac-4c60-bad7-140d30578cb1","Axolotl","1766971a-86c1-4cd4-9bb2-18eedf0c60c3"
"1708675938","23 Feb 2024, 08:12","The Veils","c3bf5aee-646e-4030-9ab4-d1fbd4947a97","The Runaway Found","6164a955-dbb6-4341-8fbb-90d8261a5604","The Leavers Dance","11e651b0-4607-39da-9fe0-2e8a72bdbb02"
"1708675214","23 Feb 2024, 08:00","The Veils","c3bf5aee-646e-4030-9ab4-d1fbd4947a97","","","Axolotl","1766971a-86c1-4cd4-9bb2-18eedf0c60c3"
"1708601442","22 Feb 2024, 11:30","Mary Gauthier","1efadc05-01b5-4a39-9c6f-da5c975276dd","Mercy Now","6903fcb9-4359-49d8-ad31-73a97296b710","Wheel Inside The Wheel","2d1a4732-6ffa-3825-b5d3-bb285f4594b7"
"1708601091","22 Feb 2024, 11:24","Mary Gauthier","1efadc05-01b5-4a39-9c6f-da5c975276dd","Mercy Now","6903fcb9-4359-49d8-ad31-73a97296b710","Mercy Now","a9687bb5-e7fb-4751-916f-46339d396ba3"
"1708600737","22 Feb 2024, 11:18","Gravenhurst","76079f5d-0166-48bc-8a8c-1998e1e316e2","Black Holes in the Sand","5848692a-d0d5-44b7-9572-e990e478bfc8","Flowers in Her Hair","11b39127-a41d-3823-ab1c-d561cebc142c"
"1708600291","22 Feb 2024, 11:11","Gravenhurst","76079f5d-0166-48bc-8a8c-1998e1e316e2","Black Holes in the Sand","5848692a-d0d5-44b7-9572-e990e478bfc8","Black Holes in the Sand","086587b4-9a52-3d69-a0ce-165a74171e2d"
"1708599982","22 Feb 2024, 11:06","Fink","aa1d542d-11c6-4bf3-8219-28a781de29ea","Hard Believer","3b4440e7-7eaa-4c5f-a5a4-405bcd60ca44","Looking Too Closely","f964e6b6-82b0-4995-93eb-e132f89ea73c"
"1708599718","22 Feb 2024, 11:01","The Plugz","d2a4b845-6485-4392-8a2d-8d3fa466e995","Repo Man: The Original Motion Picture Soundtrack","","Reel Ten","66d795ef-53ca-3ab0-81d1-65ad9ae81439"
"1708599448","22 Feb 2024, 10:57","Eels","14387b0f-765c-4852-852f-135335790466","Hombre Lobo: 12 songs of desire","2052b555-6439-387b-98da-9d8c9be3605c","That Look You Give That Guy","0c080bf8-d264-4a6e-89d4-28ad5abc1e2a"
"1708599120","22 Feb 2024, 10:52","Agnes Obel","e3c4c4af-f83b-4168-84cb-898009dd0447","Aventine","2d012e66-6759-485b-beb5-00532c46a386","Fuel to Fire","d5499654-74f9-48ed-9aeb-f2b68a07645a"
"1708598893","22 Feb 2024, 10:48","Agnes Obel","e3c4c4af-f83b-4168-84cb-898009dd0447","Philharmonics","1b5ec3d0-eaed-4933-9afe-a6f7ed2f0a47","Riverside","c33a232b-be48-486e-8a92-17d055d8b405"
"1708598633","22 Feb 2024, 10:43","Mary Gauthier","1efadc05-01b5-4a39-9c6f-da5c975276dd","Mercy Now","6903fcb9-4359-49d8-ad31-73a97296b710","Wheel Inside The Wheel","2d1a4732-6ffa-3825-b5d3-bb285f4594b7"
"1708597566","22 Feb 2024, 10:26","Mary Gauthier","1efadc05-01b5-4a39-9c6f-da5c975276dd","Mercy Now","6903fcb9-4359-49d8-ad31-73a97296b710","Mercy Now","a9687bb5-e7fb-4751-916f-46339d396ba3"
"1708597207","22 Feb 2024, 10:20","Mary Gauthier","1efadc05-01b5-4a39-9c6f-da5c975276dd","Mercy Now","6903fcb9-4359-49d8-ad31-73a97296b710","Falling Out Of Love","ff953ed0-1144-3b42-ac74-576bf9de2972"
"1708597133","22 Feb 2024, 10:18","Fatso Jetson","34b71ba0-9dae-4093-b143-c726c33ebb00","Cruel & Delicious","15af6e10-c6c3-41be-a85b-6a1fcff39ac7","Drinkin' Mode",""
"1708597005","22 Feb 2024, 10:16","Fatso Jetson","34b71ba0-9dae-4093-b143-c726c33ebb00","Cruel & Delicious","15af6e10-c6c3-41be-a85b-6a1fcff39ac7","Pleasure Bent","a16f9949-e2c0-3106-986b-1788737e835a"
"1708596779","22 Feb 2024, 10:12","Rykarda Parasol","5ec9b1b0-a8a7-413a-b7a7-6d91881d6ab8","Against The Sun","6cb5f71e-6e95-48ac-96d8-9855ae46cd1c","Take Only What You Can Carry","2499785f-6cfa-4c82-abd5-4a030c035cbe"
"1708596592","22 Feb 2024, 10:09","Old 97's","8dd216da-6db2-4130-9a7c-ece756d1394d","Too Far To Care (Expanded)","","Timebomb","a484ac7a-6ddc-468e-860f-25a600321e63"
"1708596406","22 Feb 2024, 10:06","The Rolling Stones","b071f9fa-14b0-4217-8e97-eb41da73f598","Let It Bleed (Remastered)","a737505a-0566-4784-8078-05e8e94737b7","Country Honk","3a5ea3de-6413-3af2-a067-b5ab34496b18"
"1708596089","22 Feb 2024, 10:01","The Psychedelic Furs","9f930ddf-be2f-4de5-a39f-7ae47305752e","Forever Now","40787a1f-4259-3462-bbfb-fd731a99112f","President Gas","775530f7-e8fd-3215-b409-90753d810375"
"1708595866","22 Feb 2024, 09:57","Beck","","Colors","06c69bb3-6357-40d4-a8d2-53deb45260f7","Dear Life","04f228bb-83f0-4cda-9f09-19997d3daf95"
"1708595582","22 Feb 2024, 09:53","Moon Duo","7f89e20f-46f3-4571-9ae0-b29dcdb4bbe9","Killing Time (Expanded Edition)","","Dead West",""
"1708595389","22 Feb 2024, 09:49","Eels","14387b0f-765c-4852-852f-135335790466","Blinking Lights And Other Revelations","417bd8e2-69a5-4bf0-b2e9-2457e5a03549","Old Shit / New Shit",""
"1708595167","22 Feb 2024, 09:46","John Paul White & Lee Ann Womack","41476780-c7b2-4521-9752-67ce823b3695","The Hurting Kind","","This isn't gonna end well","5fd52b7d-f07b-47a7-ba41-f262b01e66eb"
"1708594969","22 Feb 2024, 09:42","Valerie June","b76c1bf7-f33b-460c-bfc3-f140d023fc94","Pushin' Against A Stone","0d620dae-a58f-4394-b6c7-022ff2bf96ab","You Can't Be Told","163c66a4-1200-4da5-b4d5-cb67de4f0a5c"
"1708594530","22 Feb 2024, 09:35","John Prine","e86492c1-0376-4df0-8042-8ba058c83960","The Missing Years (Bonus Track Version)","","Great Rain","0775135d-ecb7-4d10-8f35-6cdd662dd63a"
"1708594132","22 Feb 2024, 09:28","Maria McKee","f8276a46-0c87-4d2f-a0d3-f22900f9cbfe","You Gotta Sin to Get Saved","a1b1e12b-e542-4d76-845c-e374858815f3","You Gotta Sin to Get Saved","2f3bfc78-a041-3ad8-933e-6773cc90d375"
"1708593865","22 Feb 2024, 09:24","The Jayhawks","24ed5b09-02b1-47fe-bd83-6fa5270039b0","Rainy Day Music ((Limited Edition))","","Come To The River","14df86a7-ba22-4b37-b0fd-c959530b192a"
"1708593637","22 Feb 2024, 09:20","Desert Sessions","7a2e6b55-f149-4e74-be6a-30a1b1a387bb","Desert Sessions, Vol. 9 & 10","","Subcutaneous Phat","46e34790-2df9-4818-8538-8fce831cab21"
"1708593354","22 Feb 2024, 09:15","Melvins","","Stoner Witch","07625704-7846-3c67-b6fc-2e05ec0ae370","Revolve","045e3199-97e1-3127-8c53-97f75b97fce9"
"1708593065","22 Feb 2024, 09:11","Soulsavers","718d45b2-7b8f-4cdc-85a8-26aa01d99bd7","Broken","15c44cb5-b774-4a48-bcdd-9f953d793a12","Death Bells (feat. Mark Lanegan & Gibby Haynes)",""
"1708592833","22 Feb 2024, 09:07","Fatso Jetson","34b71ba0-9dae-4093-b143-c726c33ebb00","Cruel And Delicious","","Pleasure Bent","a16f9949-e2c0-3106-986b-1788737e835a"
"1708592632","22 Feb 2024, 09:03","Filter","6ae51665-8261-4ae5-883f-1899651ad31b","Short Bus (Expanded Edition)","517f6bb4-80d7-4e14-82ee-efa16972fb6c","Gerbil","1a933b6c-bbd5-455e-8460-c9d18b800f29"
"1708592207","22 Feb 2024, 08:56","Alice in Chains","4bd95eea-b9f6-4d70-a36c-cfea77431553","The Devil Put Dinosaurs Here","218fb005-d401-43e7-860a-c2841c2aaac0","Phantom Limb","23b99ac6-8d07-40b4-92df-595d08553dd0"
"1708591998","22 Feb 2024, 08:53","Pearl Jam","83b9cbe7-9857-49e2-ab8e-b57b01038103","Ten","032469aa-f00b-49cd-badf-5cbda161170c","Porch",""
"1708591787","22 Feb 2024, 08:49","The Company Band","","The Company Band","ad8ee630-950b-40e0-8983-2111035f33f0","Hot Topic Woman","b61c4916-e15a-39a0-a256-5431429c02c3"
"1708591575","22 Feb 2024, 08:46","Queens of the Stone Age","7dc8f5bd-9d0b-4087-9f73-dc164950bbd8","Era Vulgaris (Bonus Track Version)","","Sick, Sick, Sick","0c239466-34a1-3bb6-b20c-d0ec76e64fa8"
"1708591429","22 Feb 2024, 08:43","Betty Davis","bb17dc42-ecaf-42ca-aa35-b23207573060","They Say I'm Different","05a55b9d-6ea1-42c3-a285-2f671a8b1b8d","He Was a Big Freak","0cbc1ca1-c603-431e-8e9c-f57d338bfd42"
"1708591192","22 Feb 2024, 08:39","Betty Davis","bb17dc42-ecaf-42ca-aa35-b23207573060","They Say I'm Different","05a55b9d-6ea1-42c3-a285-2f671a8b1b8d","Shoo-B-Doop and Cop Him","5fdbbd2f-b612-42d4-bbad-b1356983e857"
"1708589277","22 Feb 2024, 08:07","The Black Heart Procession","fd0f1d5f-5d8c-4fcd-9d3c-0c9f20cddc08","2","7b95aa69-1158-4688-b945-8b74cde16411","The Waiter No.2",""
"1708518925","21 Feb 2024, 12:35","Mary Gauthier","1efadc05-01b5-4a39-9c6f-da5c975276dd","Mercy Now","6903fcb9-4359-49d8-ad31-73a97296b710","Falling Out Of Love","ff953ed0-1144-3b42-ac74-576bf9de2972"
"1708518329","21 Feb 2024, 12:25","Philip Glass","5ae54dee-4dba-49c0-802a-a3b3b3adfe9b","Koyaanisqatsi","1f2e8984-735e-42fb-8a69-099871e5c2af","Prophecies","04acc515-aba8-4622-8a87-83940b47ca33"
"1708517046","21 Feb 2024, 12:04","Philip Glass","5ae54dee-4dba-49c0-802a-a3b3b3adfe9b","Koyaanisqatsi","1f2e8984-735e-42fb-8a69-099871e5c2af","The Grid","1b63b971-2d68-4d3f-a5dc-d8e8a13a7c05"
"1708516573","21 Feb 2024, 11:56","Philip Glass","5ae54dee-4dba-49c0-802a-a3b3b3adfe9b","Koyaanisqatsi","1f2e8984-735e-42fb-8a69-099871e5c2af","Pruit Igoe","049e0eec-56d4-4af6-a003-de06db1b9c4a"
"1708516088","21 Feb 2024, 11:48","Philip Glass","5ae54dee-4dba-49c0-802a-a3b3b3adfe9b","Koyaanisqatsi","1f2e8984-735e-42fb-8a69-099871e5c2af","Vessels","05b6fdb2-e828-43a8-8d02-2cc0392784db"
"1708515688","21 Feb 2024, 11:41","Philip Glass","5ae54dee-4dba-49c0-802a-a3b3b3adfe9b","Koyaanisqatsi","1f2e8984-735e-42fb-8a69-099871e5c2af","Resource","040d912e-a936-349e-bd6b-dd5d82f96f64"
"1708515416","21 Feb 2024, 11:36","Philip Glass","5ae54dee-4dba-49c0-802a-a3b3b3adfe9b","Koyaanisqatsi","1f2e8984-735e-42fb-8a69-099871e5c2af","Cloudscape","165d6abd-ce21-4ce7-b01d-34e009ee846c"
"1708514950","21 Feb 2024, 11:29","Philip Glass","5ae54dee-4dba-49c0-802a-a3b3b3adfe9b","Koyaanisqatsi","1f2e8984-735e-42fb-8a69-099871e5c2af","Organic","727fa89d-d247-3309-b5dd-c11b4683b97f"
"1708514744","21 Feb 2024, 11:25","Philip Glass","5ae54dee-4dba-49c0-802a-a3b3b3adfe9b","Koyaanisqatsi","1f2e8984-735e-42fb-8a69-099871e5c2af","Koyaanisqatsi","00d4d037-ee5b-3baf-8304-49d285c6cdba"
"1708514504","21 Feb 2024, 11:21","Control Machete","38c8254f-ceac-460d-9123-5af2d7a4fc7e","Artilleria Pesada, Presenta:","32418d6b-d899-4d7e-b50b-d2d26eb04bd5","Pesada","09d94461-3972-42e2-95b1-59e8ebec09e7"
